,generation,pfit,run
358,3,12.852505523186544,1
359,3,12.852505523186544,1
360,3,12.840944700785471,1
361,3,12.779644174921675,1
362,3,12.76355803717005,1
363,3,12.696695091940924,1
364,3,12.59732261812772,1
365,3,12.58835394814496,1
366,3,12.490611663372022,1
367,3,12.47853908213775,1
368,3,12.427845967822236,1
369,3,12.412751341599751,1
370,3,12.409013019489144,1
371,3,12.372378886309363,1
372,3,12.34751081973135,1
373,3,12.33011907701948,1
374,3,12.3062678611973,1
375,3,12.197881624622937,1
376,3,12.139213776534135,1
377,3,11.819983346347428,1
378,3,11.815851109062514,1
379,3,11.734698787262289,1
380,3,11.690081721773485,1
381,3,4.272612181287659,1
382,3,4.272612181287659,1
383,3,4.109650871778246,1
384,3,4.102160200049089,1
385,3,4.023266257579426,1
386,3,4.016393378291664,1
387,3,4.016393378291664,1
388,3,4.009567413221264,1
389,3,4.009567413221264,1
390,3,4.009567413221264,1
391,3,4.009567413221264,1
392,3,4.009567413221264,1
393,3,4.009567413221264,1
394,3,4.009567413221264,1
395,3,4.009567413221264,1
396,3,4.009567413221264,1
397,3,4.009567413221264,1
398,3,4.009567413221264,1
399,3,4.009567413221264,1
400,4,86.33959913428288,1
401,4,74.65787858127885,1
402,4,65.8137913760995,1
403,4,65.72147857583415,1
404,4,57.68679402095821,1
405,4,57.22855887686998,1
406,4,57.18288884003678,1
407,4,48.66728120673463,1
408,4,48.45482255552044,1
409,4,48.40528862039816,1
410,4,48.375982493812664,1
411,4,48.368788218178636,1
412,4,48.35455310235676,1
413,4,48.21925648420767,1
414,4,47.36012416617345,1
415,4,39.63870783429057,1
416,4,39.570654371045556,1
417,4,39.3062678611973,1
418,4,39.22544845445559,1
419,4,30.752975927839515,1
420,4,30.686794020958214,1
421,4,30.62010264645954,1
422,4,30.60183729848225,1
423,4,30.60183729848225,1
424,4,30.59732261812772,1
425,4,30.58389959779558,1
426,4,30.56627799644576,1
427,4,30.506938556659453,1
428,4,30.470570912488576,1
429,4,30.435479592677307,1
430,4,30.3062678611973,1
431,4,30.25060701409175,1
432,4,30.127882210524582,1
433,4,30.07574420258547,1
434,4,29.855814365874355,1
435,4,29.719604161039804,1
436,4,22.009567413221262,1
437,4,22.009567413221262,1
438,4,22.002787726235887,1
439,4,21.963047397586372,1
440,4,21.956574883080755,1
441,4,21.906249799193237,1
442,4,21.906249799193237,1
443,4,21.906249799193237,1
444,4,21.906249799193237,1
445,4,21.906249799193237,1
446,4,21.906249799193237,1
447,4,21.906249799193237,1
448,4,21.906249799193237,1
449,4,21.906249799193237,1
450,4,21.906249799193237,1
451,4,21.906249799193237,1
452,4,21.906249799193237,1
453,4,21.906249799193237,1
454,4,21.906249799193237,1
455,4,21.906249799193237,1
456,4,21.906249799193237,1
457,4,21.906249799193237,1
458,4,21.906249799193237,1
459,4,21.906249799193237,1
460,4,21.906249799193237,1
461,4,21.906249799193237,1
462,4,21.906249799193237,1
463,4,21.906249799193237,1
464,4,21.906249799193237,1
465,4,21.906249799193237,1
466,4,21.906249799193237,1
467,4,21.906249799193237,1
468,4,21.906249799193237,1
469,4,21.906249799193237,1
470,4,21.906249799193237,1
471,4,21.906249799193237,1
472,4,21.906249799193237,1
473,4,21.89405452609942,1
474,4,21.84094470078547,1
475,4,21.758252984940356,1
476,4,21.65289246928253,1
477,4,21.557582289478205,1
478,4,21.531939858864867,1
479,4,21.527729326328526,1
480,4,21.49466846406763,1
481,4,21.48657125383501,1
482,4,21.458736454841574,1
483,4,21.443171938300463,1
484,4,21.38322890233343,1
485,4,21.34051778424038,1
486,4,21.330119077019482,1
487,4,21.32324619773172,1
488,4,21.30964054567594,1
489,4,21.28957298262513,1
490,4,21.09191706183107,1
491,4,21.04416263053517,1
492,4,21.00853545289202,1
493,4,20.860115447773744,1
494,4,20.661405921796817,1
495,4,20.530749683204228,1
496,4,13.094725221561568,1
497,4,13.009567413221264,1
498,4,13.009567413221264,1
499,4,12.943754194651692,1
500,5,86.33959913428288,1
501,5,74.65787858127885,1
502,5,66.51520306650934,1
503,5,66.42784596782224,1
504,5,66.19788162462294,1
505,5,65.8137913760995,1
506,5,65.72147857583415,1
507,5,57.68679402095821,1
508,5,57.22855887686998,1
509,5,57.18288884003678,1
510,5,48.66728120673463,1
511,5,48.601837298482245,1
512,5,48.45482255552044,1
513,5,48.40528862039816,1
514,5,48.375982493812664,1
515,5,48.368788218178636,1
516,5,48.35455310235676,1
517,5,48.21925648420767,1
518,5,47.36012416617345,1
519,5,47.357513198632745,1
520,5,39.63870783429057,1
521,5,39.63870783429057,1
522,5,39.570654371045556,1
523,5,39.52353644806849,1
524,5,39.45873645484157,1
525,5,39.32324619773172,1
526,5,39.3062678611973,1
527,5,39.22544845445559,1
528,5,38.81998334634743,1
529,5,38.78939992297535,1
530,5,38.62668021042299,1
531,5,30.752975927839515,1
532,5,30.686794020958214,1
533,5,30.62010264645954,1
534,5,30.60183729848225,1
535,5,30.60183729848225,1
536,5,30.59732261812772,1
537,5,30.58389959779558,1
538,5,30.56627799644576,1
539,5,30.506938556659453,1
540,5,30.49466846406763,1
541,5,30.470570912488576,1
542,5,30.454822555520437,1
543,5,30.435479592677307,1
544,5,30.394197933704003,1
545,5,30.3062678611973,1
546,5,30.2962175253438,1
547,5,30.282972298593776,1
548,5,30.25060701409175,1
549,5,30.127882210524582,1
550,5,30.07574420258547,1
551,5,30.0572006248733,1
552,5,29.855814365874355,1
553,5,29.719604161039804,1
554,5,22.009567413221262,1
555,5,22.009567413221262,1
556,5,22.009567413221262,1
557,5,22.002787726235887,1
558,5,21.963047397586372,1
559,5,21.956574883080755,1
560,5,21.906249799193237,1
561,5,21.906249799193237,1
562,5,21.906249799193237,1
563,5,21.906249799193237,1
564,5,21.906249799193237,1
565,5,21.906249799193237,1
566,5,21.906249799193237,1
567,5,21.906249799193237,1
568,5,21.906249799193237,1
569,5,21.906249799193237,1
570,5,21.906249799193237,1
571,5,21.906249799193237,1
572,5,21.906249799193237,1
573,5,21.906249799193237,1
574,5,21.906249799193237,1
575,5,21.906249799193237,1
576,5,21.906249799193237,1
577,5,21.906249799193237,1
578,5,21.906249799193237,1
579,5,21.906249799193237,1
580,5,21.906249799193237,1
581,5,21.906249799193237,1
582,5,21.906249799193237,1
583,5,21.906249799193237,1
584,5,21.906249799193237,1
585,5,21.906249799193237,1
586,5,21.906249799193237,1
587,5,21.906249799193237,1
588,5,21.906249799193237,1
589,5,21.906249799193237,1
590,5,21.906249799193237,1
591,5,21.906249799193237,1
592,5,21.906249799193237,1
593,5,21.906249799193237,1
594,5,21.906249799193237,1
595,5,21.906249799193237,1
596,5,21.906249799193237,1
597,5,21.906249799193237,1
598,5,21.906249799193237,1
599,5,21.906249799193237,1
600,6,86.33959913428288,1
601,6,85.54109822612274,1
602,6,75.25699681219052,1
603,6,75.21003982910274,1
604,6,74.65787858127885,1
605,6,66.51520306650934,1
606,6,66.42784596782224,1
607,6,66.19788162462294,1
608,6,65.8137913760995,1
609,6,65.72147857583415,1
610,6,57.68679402095821,1
611,6,57.33357331188757,1
612,6,57.27641489804762,1
613,6,57.22855887686998,1
614,6,57.216174817670264,1
615,6,57.18288884003678,1
616,6,48.66728120673463,1
617,6,48.601837298482245,1
618,6,48.52353644806849,1
619,6,48.49061166337202,1
620,6,48.45482255552044,1
621,6,48.40528862039816,1
622,6,48.38687189361193,1
623,6,48.375982493812664,1
624,6,48.368788218178636,1
625,6,48.35455310235676,1
626,6,48.21925648420767,1
627,6,47.36012416617345,1
628,6,47.357513198632745,1
629,6,39.63870783429057,1
630,6,39.63870783429057,1
631,6,39.570654371045556,1
632,6,39.5489615464343,1
633,6,39.52353644806849,1
634,6,39.511062273843315,1
635,6,39.49874178945527,1
636,6,39.45873645484157,1
637,6,39.375982493812664,1
638,6,39.32324619773172,1
639,6,39.3062678611973,1
640,6,39.22544845445559,1
641,6,38.851531704082355,1
642,6,38.81998334634743,1
643,6,38.78939992297535,1
644,6,38.78539190157781,1
645,6,38.77346333071253,1
646,6,38.62668021042299,1
647,6,30.752975927839515,1
648,6,30.686794020958214,1
649,6,30.672123831210413,1
650,6,30.63402398497815,1
651,6,30.62010264645954,1
652,6,30.60183729848225,1
653,6,30.60183729848225,1
654,6,30.60183729848225,1
655,6,30.59732261812772,1
656,6,30.58389959779558,1
657,6,30.56627799644576,1
658,6,30.506938556659453,1
659,6,30.49466846406763,1
660,6,30.470570912488576,1
661,6,30.454822555520437,1
662,6,30.435479592677307,1
663,6,30.40528862039816,1
664,6,30.394197933704003,1
665,6,30.372378886309363,1
666,6,30.3062678611973,1
667,6,30.2962175253438,1
668,6,30.282972298593776,1
669,6,30.25060701409175,1
670,6,30.127882210524582,1
671,6,30.07574420258547,1
672,6,30.0572006248733,1
673,6,29.855814365874355,1
674,6,29.775441570724638,1
675,6,29.719604161039804,1
676,6,22.009567413221262,1
677,6,22.009567413221262,1
678,6,22.009567413221262,1
679,6,22.002787726235887,1
680,6,21.982720163185075,1
681,6,21.963047397586372,1
682,6,21.956574883080755,1
683,6,21.906249799193237,1
684,6,21.906249799193237,1
685,6,21.906249799193237,1
686,6,21.906249799193237,1
687,6,21.906249799193237,1
688,6,21.906249799193237,1
689,6,21.906249799193237,1
690,6,21.906249799193237,1
691,6,21.906249799193237,1
692,6,21.906249799193237,1
693,6,21.906249799193237,1
694,6,21.906249799193237,1
695,6,21.906249799193237,1
696,6,21.906249799193237,1
697,6,21.906249799193237,1
698,6,21.906249799193237,1
699,6,21.906249799193237,1
700,7,86.35703951986407,1
701,7,86.33959913428288,1
702,7,85.54109822612274,1
703,7,75.25699681219052,1
704,7,75.21003982910274,1
705,7,74.65787858127885,1
706,7,66.51520306650934,1
707,7,66.47057091248858,1
708,7,66.42784596782224,1
709,7,66.19788162462294,1
710,7,65.8137913760995,1
711,7,65.72147857583415,1
712,7,65.5292004962174,1
713,7,57.68679402095821,1
714,7,57.49061166337202,1
715,7,57.40528862039816,1
716,7,57.33357331188757,1
717,7,57.32667673282851,1
718,7,57.27641489804762,1
719,7,57.22855887686998,1
720,7,57.216174817670264,1
721,7,57.18288884003678,1
722,7,57.0704108566101,1
723,7,57.05982874727957,1
724,7,48.66728120673463,1
725,7,48.601837298482245,1
726,7,48.52353644806849,1
727,7,48.49061166337202,1
728,7,48.45482255552044,1
729,7,48.40528862039816,1
730,7,48.38687189361193,1
731,7,48.375982493812664,1
732,7,48.368788218178636,1
733,7,48.35455310235676,1
734,7,48.316420232661315,1
735,7,48.21925648420767,1
736,7,47.36012416617345,1
737,7,47.357513198632745,1
738,7,39.63870783429057,1
739,7,39.63870783429057,1
740,7,39.570654371045556,1
741,7,39.5489615464343,1
742,7,39.52353644806849,1
743,7,39.511062273843315,1
744,7,39.511062273843315,1
745,7,39.49874178945527,1
746,7,39.45873645484157,1
747,7,39.375982493812664,1
748,7,39.35809292906188,1
749,7,39.32324619773172,1
750,7,39.3062678611973,1
751,7,39.22544845445559,1
752,7,39.00603857269343,1
753,7,38.851531704082355,1
754,7,38.81998334634743,1
755,7,38.78939992297535,1
756,7,38.78539190157781,1
757,7,38.77346333071253,1
758,7,38.62668021042299,1
759,7,38.4867698890877,1
760,7,30.752975927839515,1
761,7,30.691732302598794,1
762,7,30.686794020958214,1
763,7,30.672123831210413,1
764,7,30.662461920298682,1
765,7,30.63402398497815,1
766,7,30.62010264645954,1
767,7,30.60183729848225,1
768,7,30.60183729848225,1
769,7,30.60183729848225,1
770,7,30.59732261812772,1
771,7,30.59282822853988,1
772,7,30.58389959779558,1
773,7,30.56627799644576,1
774,7,30.5489615464343,1
775,7,30.5446788846423,1
776,7,30.53616819497439,1
777,7,30.506938556659453,1
778,7,30.49466846406763,1
779,7,30.470570912488576,1
780,7,30.454822555520437,1
781,7,30.45092391510478,1
782,7,30.435479592677307,1
783,7,30.427845967822236,1
784,7,30.40528862039816,1
785,7,30.394197933704003,1
786,7,30.37598249381266,1
787,7,30.372378886309363,1
788,7,30.3062678611973,1
789,7,30.2962175253438,1
790,7,30.2962175253438,1
791,7,30.282972298593776,1
792,7,30.25060701409175,1
793,7,30.127882210524582,1
794,7,30.07574420258547,1
795,7,30.0572006248733,1
796,7,29.945560653730624,1
797,7,29.857962594412644,1
798,7,29.855814365874355,1
799,7,29.77940982990026,1
800,8,86.35703951986407,1
801,8,86.33959913428288,1
802,8,86.19853908213776,1
803,8,85.54109822612274,1
804,8,75.25699681219052,1
805,8,75.21003982910274,1
806,8,75.10559716573515,1
807,8,74.65787858127885,1
808,8,66.51520306650934,1
809,8,66.47454706086822,1
810,8,66.47057091248858,1
811,8,66.42784596782224,1
812,8,66.26020708782076,1
813,8,66.19788162462294,1
814,8,66.17695410451698,1
815,8,65.8137913760995,1
816,8,65.72147857583415,1
817,8,65.5292004962174,1
818,8,57.68679402095821,1
819,8,57.52772932632851,1
820,8,57.49061166337202,1
821,8,57.40528862039816,1
822,8,57.33357331188757,1
823,8,57.32667673282851,1
824,8,57.27641489804762,1
825,8,57.22855887686998,1
826,8,57.216174817670264,1
827,8,57.21310261863329,1
828,8,57.18288884003678,1
829,8,57.0704108566101,1
830,8,57.05982874727957,1
831,8,48.66728120673463,1
832,8,48.601837298482245,1
833,8,48.59282822853988,1
834,8,48.52353644806849,1
835,8,48.506938556659435,1
836,8,48.49874178945527,1
837,8,48.49061166337202,1
838,8,48.45482255552044,1
839,8,48.443171938300466,1
840,8,48.40528862039816,1
841,8,48.38687189361193,1
842,8,48.375982493812664,1
843,8,48.368788218178636,1
844,8,48.35455310235676,1
845,8,48.316420232661315,1
846,8,48.21925648420767,1
847,8,48.14206684551654,1
848,8,47.771488996408806,1
849,8,47.36012416617345,1
850,8,47.357513198632745,1
851,8,39.63870783429057,1
852,8,39.63870783429057,1
853,8,39.63402398497815,1
854,8,39.570654371045556,1
855,8,39.5489615464343,1
856,8,39.52353644806849,1
857,8,39.511062273843315,1
858,8,39.511062273843315,1
859,8,39.49874178945527,1
860,8,39.45873645484157,1
861,8,39.45873645484157,1
862,8,39.375982493812664,1
863,8,39.36521039683075,1
864,8,39.35809292906188,1
865,8,39.32324619773172,1
866,8,39.3062678611973,1
867,8,39.22544845445559,1
868,8,39.00603857269343,1
869,8,38.94556065373063,1
870,8,38.851531704082355,1
871,8,38.81998334634743,1
872,8,38.78939992297535,1
873,8,38.78539190157781,1
874,8,38.77346333071253,1
875,8,38.62668021042299,1
876,8,38.4867698890877,1
877,8,30.752975927839515,1
878,8,30.691732302598794,1
879,8,30.686794020958214,1
880,8,30.672123831210413,1
881,8,30.662461920298682,1
882,8,30.65289246928253,1
883,8,30.64341372532799,1
884,8,30.638707834290575,1
885,8,30.63402398497815,1
886,8,30.62010264645954,1
887,8,30.62010264645954,1
888,8,30.60183729848225,1
889,8,30.60183729848225,1
890,8,30.60183729848225,1
891,8,30.59732261812772,1
892,8,30.59282822853988,1
893,8,30.58389959779558,1
894,8,30.58389959779558,1
895,8,30.56627799644576,1
896,8,30.5489615464343,1
897,8,30.5446788846423,1
898,8,30.53616819497439,1
899,8,30.506938556659453,1
900,9,86.35703951986407,1
901,9,86.33959913428288,1
902,9,86.19853908213776,1
903,9,85.54109822612274,1
904,9,75.25699681219052,1
905,9,75.21003982910274,1
906,9,75.10559716573515,1
907,9,74.65787858127885,1
908,9,66.6769900208616,1
909,9,66.51520306650934,1
910,9,66.47454706086822,1
911,9,66.47057091248858,1
912,9,66.42784596782224,1
913,9,66.42405089685369,1
914,9,66.40157804100163,1
915,9,66.26020708782076,1
916,9,66.19788162462294,1
917,9,66.17695410451698,1
918,9,66.11112204166712,1
919,9,66.05457939139342,1
920,9,65.8137913760995,1
921,9,65.72147857583415,1
922,9,65.5292004962174,1
923,9,57.68679402095821,1
924,9,57.676990020861595,1
925,9,57.53193985886487,1
926,9,57.52772932632851,1
927,9,57.49061166337202,1
928,9,57.40528862039816,1
929,9,57.3978811791203,1
930,9,57.3978811791203,1
931,9,57.33357331188757,1
932,9,57.32667673282851,1
933,9,57.27641489804762,1
934,9,57.22855887686998,1
935,9,57.216174817670264,1
936,9,57.21310261863329,1
937,9,57.18288884003678,1
938,9,57.0704108566101,1
939,9,57.05982874727957,1
940,9,48.66728120673463,1
941,9,48.601837298482245,1
942,9,48.59282822853988,1
943,9,48.55326262833369,1
944,9,48.52772932632851,1
945,9,48.52353644806849,1
946,9,48.506938556659435,1
947,9,48.49874178945527,1
948,9,48.49061166337202,1
949,9,48.48657125383502,1
950,9,48.45482255552044,1
951,9,48.443171938300466,1
952,9,48.40528862039816,1
953,9,48.394197933704,1
954,9,48.38687189361193,1
955,9,48.375982493812664,1
956,9,48.368788218178636,1
957,9,48.36521039683075,1
958,9,48.36521039683075,1
959,9,48.35455310235676,1
960,9,48.316420232661315,1
961,9,48.31302464366018,1
962,9,48.21925648420767,1
963,9,48.21310261863329,1
964,9,48.14206684551654,1
965,9,47.771488996408806,1
966,9,47.36012416617345,1
967,9,47.357513198632745,1
968,9,39.63870783429057,1
969,9,39.63870783429057,1
970,9,39.63402398497815,1
971,9,39.629361971872335,1
972,9,39.570654371045556,1
973,9,39.5489615464343,1
974,9,39.52353644806849,1
975,9,39.511062273843315,1
976,9,39.511062273843315,1
977,9,39.50693855665945,1
978,9,39.49874178945527,1
979,9,39.45873645484157,1
980,9,39.45873645484157,1
981,9,39.375982493812664,1
982,9,39.36521039683075,1
983,9,39.35809292906188,1
984,9,39.32324619773172,1
985,9,39.3062678611973,1
